,province,competent_authority_number,brin_number,institution_name,street_name,house_number_supplement,post_code,city_name,municipal_number,municipal_name,denomination,telephone_number,internet_address,street_name_correspondence address,house_number_addition_correspondence_address,zip_code_correspondence_address,city_name_correspondence_address,nodal_area_code,nodal_area_name,rpa_area_code,rpa_area_name,wgr_area_code,wgr_area_name,corop_area_code,corop_area_name,education_area_code,education_area_name,rmc_region_code,rmc_region_name,type,education_structure,street_name_correspondence_address
3775,Noord-Holland,81316,13MS,Oecumenische basisschool Dr Rijk Kramer,Nassaukade,124,1052 EC,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206820837,www.rijkkramer.nl,Nassaukade,124,1052 EC,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3776,Noord-Holland,81316,13PR,IKC Het Talent,Notweg,36,1068 LL,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206190094,www.ikc-hettalent.nl,Notweg,36,1068 LL,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3777,Noord-Holland,81316,13TM,Oecumenische basisschool Timotheusschool,Sam van Houtenstraat,2,1067 JM,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206132699,www.timotheusschool.nl,Sam van Houtenstraat,2,1067 JM,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3778,Noord-Holland,81316,13VH,Oecumenische basisschool Pro Rege,Hemsterhuisstraat,87-A,1065 JX,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206152736,www.proregeschool.nl,Hemsterhuisstraat,87-A,1065 JX,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3779,Noord-Holland,81316,13WX,Oecumenische basisschool De Johannes,Evertsweertplantsoen,3-B,1069 RK,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206190466,www.johannesschool.com,Evertsweertplantsoen,3-B,1069 RK,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3780,Noord-Holland,81316,14AI,Oecumenische basisschool Pro Rege Noorderhof,Louis Couperusstraat,129,1064 CE,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206133545,www.proregeschool.nl,Louis Couperusstraat,129,1064 CE,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3781,Noord-Holland,81316,14DP,Oecumenische Jenaplan basisschool Atlantis,Schuitenhuisstraat,5,1069 WK,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206670001,www.jenaplanschooldeatlantis.nl,Schuitenhuisstraat,5,1069 WK,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3782,Noord-Holland,81316,14GL,Oecumenische basisschool De Kinderboom,Adelaarsweg,113,1021 BZ,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206368172,www.dekinderboom.nl,Adelaarsweg,113,1021 BZ,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3783,Noord-Holland,81316,14JC,Oecumenische basisschool De Capelle,Rode Kruisstraat,10,1025 KN,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206367723,www.decapelle.nl,Rode Kruisstraat,10,1025 KN,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3784,Noord-Holland,81316,14LP,Oecumenische basisschool De Vijf Sterren,Markengouw,245-A,1024 EA,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206367624,www.basisschooldevijfsterren.nl,Markengouw,245-A,1024 EA,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3785,Noord-Holland,81316,27NP,Oecumenische Dalton bassischool Neptunus,Piet Zwarthof,2,1087 AX,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,203987790,www.daltonschoolneptunus.nl,Piet Zwarthof,2,1087 AX,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3786,Noord-Holland,81316,28AJ,Oecumenische basisschool De Odyssee,Cycladenlaan,2-A,1060 LW,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206671762,www.deodyssee.nl,Cycladenlaan,2-A,1060 LW,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3787,Noord-Holland,81316,30BB,Oecumenische basisschool De Poseidon,Franz Zieglerstraat,7,1087 HN,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,204167238,www.deposeidon.nl,Franz Zieglerstraat,7,1087 HN,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3788,Noord-Holland,81810,07XC,Hildebrand Van Loonschool,Hondecoeterstraat,6,1071 LR,AMSTERDAM,363,AMSTERDAM,Protestants-Christelijk,206760625,www.hvlschool.nl,Hondecoeterstraat,6,1071 LR,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3789,Noord-Holland,82838,07DM,De Nieuwe School Basisschool,Voorhaven,114,1135 BT,EDAM,385,EDAM-VOLENDAM,Algemeen bijzonder,299371035,www.denieuweschool.nl,Voorhaven,114,1135 BT,EDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3790,Noord-Holland,82981,07DQ,Vrije School Michael,E de Boer-Van Rijkln,24,1403 GD,BUSSUM,1942,GOOISE MEREN,Antroposofisch,356931967,www.vrijeschoolmichael.nl,Postbus,344,1400 AH,BUSSUM,45,Hilversum,16,Gooi en Vechtstreek,20,Gooi en Vechtstreek,24,Het Gooi en Vechtstreek,15,Zuid-Noord-Holland,20,Gooi en Vechtstreek,base school and (secondary) special education,,
3791,Noord-Holland,84489,07ET,Elckerlyc Basisschool voor Freinetonderwijs,Boekenstein,45,1852 WS,HEILOO,399,HEILOO,Algemeen bijzonder,725321585,www.elckerlyc-heiloo.nl,Boekenstein,45,1852 WS,HEILOO,38,Alkmaar,19,Noord-Holland-Noord,24,Noord-Kennemerland,19,Alkmaar en omgeving,14,Noord-Noord-Holland,24,Noord-Kennemerland,base school and (secondary) special education,,
3792,Noord-Holland,85255,04OH,Koningin Wilhelmina-School Protestants Christelijk Onderwijs,Dompvloedslaan,114,2051 NG,OVERVEEN,377,BLOEMENDAAL,Protestants-Christelijk,235256266,www.kws-overveen.nl,Dompvloedslaan,114,2051 NG,OVERVEEN,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3793,Noord-Holland,85255,05BC,Sint Adalbertusschool voor Basisonderwijs,Claes van Kietenstraat,2,2064 XT,SPAARNDAM,394,HAARLEMMERMEER,Rooms-Katholiek,235372423, ,Claes van Kietenstraat,2,2064 XT,SPAARNDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3794,Noord-Holland,85255,05MD,I H van Eeghenschool voor Christelijk Basisonderwijs,Van Lennepweg,2,2111 HV,AERDENHOUT,377,BLOEMENDAAL,Protestants-Christelijk,235242981,www.tijovaneeghen.nl,Van Lennepweg,2,2111 HV,AERDENHOUT,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3795,Noord-Holland,85255,07XG,Willinkschool,Rijksstraatweg,89,2121 AD,BENNEBROEK,377,BLOEMENDAAL,Protestants-Christelijk,235846505,www.willinkschool.nl,Rijksstraatweg,89,2121 AD,BENNEBROEK,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3796,Noord-Holland,85255,08QH,Basisschool Bos en Duin,Bos en Duinlaan,1-A,2061 VM,BLOEMENDAAL,377,BLOEMENDAAL,Protestants-Christelijk,235257876,www.bosenduin.nl,Bos en Duinlaan,1-A,2061 VM,BLOEMENDAAL,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3797,Noord-Holland,85255,11CF,Prinses Beatrixschool voor Christelijk Basisonderwijs,Von Brucken Focklaan,2,2102 XC,HEEMSTEDE,397,HEEMSTEDE,Protestants-Christelijk,235471931,www.pbsheemstede.nl,Von Brucken Focklaan,2,2102 XC,HEEMSTEDE,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3798,Noord-Holland,85255,11OX,Nicolaas Beetsschool voor Christelijk Basisonderwijs,Sportparklaan,1,2103 VR,HEEMSTEDE,397,HEEMSTEDE,Protestants-Christelijk,235286244, ,Sportparklaan,1,2103 VR,HEEMSTEDE,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3799,Noord-Holland,85255,12BV,Protestants Christelijke Basisschool de Wadden,Alexander Flemingstraat,39,2035 EC,HAARLEM,392,HAARLEM,Protestants-Christelijk,235335723,www.cbsdewadden.nl,Zevenwoudenplantsoen,3,2036 NK,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3800,Noord-Holland,85255,12KZ,De Meer,Erasmuslaan,1,2037 LA,HAARLEM,392,HAARLEM,Protestants-Christelijk,235337374, ,Erasmuslaan,1,2037 LA,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3801,Noord-Holland,85255,13KT,Dreefschool voor Protestants Christelijk Basisonderwijs,Dreef,20,2012 HS,HAARLEM,392,HAARLEM,Protestants-Christelijk,235312912, ,Dreef,20,2012 HS,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3802,Noord-Holland,85255,13TP,De Ark,Velserstraat,17,2023 EA,HAARLEM,392,HAARLEM,Protestants-Christelijk,235250033,www.ark-haarlem.nl,Velserstraat,17,2023 EA,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3803,Noord-Holland,85255,14AG,Willem van Oranjeschool voor Protestants Christelijkg Basisonderwijs,Rozenhagenstraat,15,2021 CG,HAARLEM,392,HAARLEM,Protestants-Christelijk,235251133,www.willemvanoranjeschool.nl,Rozenhagenstraat,15,2021 CG,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3804,Noord-Holland,85255,14DO,Koningin Emmaschool,Roerdompplein,19,2025 CS,HAARLEM,392,HAARLEM,Protestants-Christelijk,235370413,www.Kon-emmaschool.nl,Roerdompplein,19,2025 CS,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3805,Noord-Holland,85255,14GK,Dr H Bavinckschool,Ambachtstraat,1,2024 EB,HAARLEM,392,HAARLEM,Protestants-Christelijk,235257306,www.bavinckschool.nl,Ambachtstraat,1,2024 EB,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3806,Noord-Holland,85255,14YU,Oranje Nassauschool,Lijsterstraat,1,2042 CH,ZANDVOORT,473,ZANDVOORT,Protestants-Christelijk,235714325,www.onschool.nl,Lijsterstraat,1,2042 CH,ZANDVOORT,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3807,Noord-Holland,85255,16GV,Rooms Katholieke Basisschool St Bernardus,Bernard Zweersstraat,1,2033 DE,HAARLEM,392,HAARLEM,Rooms-Katholiek,235333337,www.sintbernardusschool.nl,Bernard Zweersstraat,1,2033 DE,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3808,Noord-Holland,85255,16IC,Rooms katholieke Basisschool Don Bosco,Floris van Adrichemlaan,100,2035 VD,HAARLEM,392,HAARLEM,Rooms-Katholiek,235330376, ,Floris van Adrichemlaan,100,2035 VD,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3809,Noord-Holland,85255,16LQ,Basisschool St Franciscus,Nagtzaamstraat,88,2032 TH,HAARLEM,392,HAARLEM,Rooms-Katholiek,235402376, ,Nagtzaamstraat,88,2032 TH,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3810,Noord-Holland,85255,16MO,Rooms Katholieke Basisschool Mgr Huibers,Vilniusstraat,2,2034 EM,HAARLEM,392,HAARLEM,Rooms-Katholiek,235361331, ,Vilniusstraat,2,2034 EM,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3811,Noord-Holland,85255,16XC,Rooms katholieke Basisschool Veronica,Antoniestraat,28,2011 CR,HAARLEM,392,HAARLEM,Rooms-Katholiek,235364092,www.veronica.stichtingsintbavo.nl,Antoniestraat,28,2011 CR,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3812,Noord-Holland,85255,19RK,Rooms katholiek Basisschool St Bavo,Eemstraat,15,2025 RD,HAARLEM,392,HAARLEM,Rooms-Katholiek,235378108,www.sintbavoschool-eem.nl,Eemstraat,15,2025 RD,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3813,Noord-Holland,85255,19UF,Rooms katholieke Basisschool St Liduina,Timorstraat,17,2022 RA,HAARLEM,392,HAARLEM,Rooms-Katholiek,235256131,www.liduinaschool-timor.nl,Timorstraat,17,2022 RA,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3814,Noord-Holland,94316,15DV,Schoolvereniging Aerdenhout Bentveld,Mr. H. Enschedeweg,22,2111 EB,AERDENHOUT,377,BLOEMENDAAL,Algemeen bijzonder,235441852,www.basisschoolsab.nl,Mr. H. Enschedeweg,22,2111 EB,AERDENHOUT,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3815,Noord-Holland,94433,06QY,Vrije Basisschool Parcival,Lindenlaan,336,1185 NK,AMSTELVEEN,362,AMSTELVEEN,Antroposofisch,206438556,www.vrijeschoolparcival.nl,Postbus,2147,1180 EC,AMSTELVEEN,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3816,Noord-Holland,94433,08CB,Vrije Schoolgemeenschap Geert Groote School,Hygieaplein,47,1076 RS,AMSTERDAM,363,AMSTERDAM,Antroposofisch,206716090,www.geertgrooteschool.nl,Postbus,75754,1070 AT,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3817,Noord-Holland,94433,09DD,Geert Groote School,Fred. Roeskestraat,82,1076 ED,AMSTERDAM,363,AMSTERDAM,Antroposofisch,206750419,www.geertgrooteschool.nl,Postbus,75754,1070 AT,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3818,Noord-Holland,94433,32BG,Vrije School Thula,Obiplein,115,1094 RB,AMSTERDAM,363,AMSTERDAM,Antroposofisch, ,vrijeschoolthula.nl,Obiplein,115,1094 RB,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3819,Noord-Holland,94459,05VP,Cornelis Vrijschool voor Basisonderwijs,Van de Veldestraat,3,1071 CW,AMSTERDAM,363,AMSTERDAM,Algemeen bijzonder,206623754,www.cornelisvrij.nl,Van de Veldestraat,3,1071 CW,AMSTERDAM,44,Amsterdam,20,Zuidelijk Noord-Holland,21,Agglomeratie Amsterdam,23,Groot-Amsterdam,15,Zuid-Noord-Holland,21,Agglomeratie Amsterdam,base school and (secondary) special education,,
3820,Noord-Holland,94771,08CD,Montessori Basisschool,Laan van Blois,100,1943 MN,BEVERWIJK,375,BEVERWIJK,Algemeen bijzonder,251227069,www.montessoribeverwijk.nl,Laan van Blois,100,1943 MN,BEVERWIJK,42,Velsen,20,Zuidelijk Noord-Holland,25,West-Kennemerland,20,IJmond,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3821,Noord-Holland,94797,08CE,Bloemendaalse Schoolvereniging,Lage Duin en Daalseweg,17,2061 BB,BLOEMENDAAL,377,BLOEMENDAAL,Algemeen bijzonder,235256205,www.debsv.nl,Lage Duin en Daalseweg,17,2061 BB,BLOEMENDAAL,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3822,Noord-Holland,95954,05WD,Haarlemse Montessorischool voor Basisonderwijs,Louise de Colignylaan,3,2012 SR,HAARLEM,392,HAARLEM,Algemeen bijzonder,235281624,www.dhms.nl,Louise de Colignylaan,3,2012 SR,HAARLEM,43,Haarlem,20,Zuidelijk Noord-Holland,25,West-Kennemerland,21,Agglomeratie Haarlem,15,Zuid-Noord-Holland,25,Zuid-Kennemerland en IJmond,base school and (secondary) special education,,
3823,Noord-Holland,96266,05WG,Hilversumse Schoolvereniging,Frans Halslaan,70,1213 BM,HILVERSUM,402,HILVERSUM,Algemeen bijzonder,356245076,www.hsv1909.nl,Frans Halslaan,70,1213 BM,HILVERSUM,45,Hilversum,16,Gooi en Vechtstreek,20,Gooi en Vechtstreek,24,Het Gooi en Vechtstreek,15,Zuid-Noord-Holland,20,Gooi en Vechtstreek,base school and (secondary) special education,,
3824,Noord-Holland,96292,05WI,Godelindeschool voor Basisonderwijs,Mozartlaan,6,1217 CN,HILVERSUM,402,HILVERSUM,Algemeen bijzonder,356242220,www.godelindeschoolhilversum.nl,Mozartlaan,6,1217 CN,HILVERSUM,45,Hilversum,16,Gooi en Vechtstreek,20,Gooi en Vechtstreek,24,Het Gooi en Vechtstreek,15,Zuid-Noord-Holland,20,Gooi en Vechtstreek,base school and (secondary) special education,,
3825,Noord-Holland,96409,05WJ,Flevo school,Bovenlangewijnseweg,4,1272 BX,HUIZEN,406,HUIZEN,Algemeen bijzonder,355253410,www.flevoschool.nl,Bovenlangewijnseweg,4,1272 BX,HUIZEN,45,Hilversum,16,Gooi en Vechtstreek,20,Gooi en Vechtstreek,24,Het Gooi en Vechtstreek,15,Zuid-Noord-Holland,20,Gooi en Vechtstreek,base school and (secondary) special education,,
3826,Overijssel,23128,04NU,Kindcentrum Het Palet,Spijkerpad,1,7415 AR,DEVENTER,150,DEVENTER,Protestants-Christelijk,570606755,www.kindcentrumhetpalet.nl,Spijkerpad,1,7415 AR,DEVENTER,20,Deventer,9,Stedendriehoek,11,Stedendriehoek,11,Zuidwest-Overijssel,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek,base school and (secondary) special education,,
3827,Overijssel,23128,06BY,Openbare Basisschool De Schakel,Lindenlaan,62,7681 RG,VROOMSHOOP,1700,TWENTERAND,Openbaar,546642431,www.obs-schakel.nl,Lindenlaan,62,7681 RG,VROOMSHOOP,21,Almelo,7,Twente,12,Twente,12,Twente,6,Twente,12,Twente,base school and (secondary) special education,,
3828,Overijssel,23128,07AI,Montessori Basisschool,Jan Janslaan,4,7602 VV,ALMELO,141,ALMELO,Algemeen bijzonder,546870924,www.almelosemontessorischool.nl,Jan Janslaan,4,7602 VV,ALMELO,21,Almelo,7,Twente,12,Twente,12,Twente,6,Twente,12,Twente,base school and (secondary) special education,,
3829,Overijssel,23128,07KQ,Interconfessionele Basisschool Wereldwijzer,Eikvaren,41,7422 NR,DEVENTER,150,DEVENTER,"Samenwerking PC, RK",570652743,www.icbwereldwijzer.nl,Eikvaren,41,7422 NR,DEVENTER,20,Deventer,9,Stedendriehoek,11,Stedendriehoek,11,Zuidwest-Overijssel,7,Apeldoorn en midden-IJsselgebied,11,Stedendriehoek,base school and (secondary) special education,,
3830,Overijssel,23128,08TJ,Daltonschool Reggewinde,Morgenster,2,7443 LA,NIJVERDAL,163,HELLENDOORN,Openbaar,548617316,www.reggewinde.nl,Morgenster,2,7443 LA,NIJVERDAL,21,Almelo,7,Twente,12,Twente,12,Twente,6,Twente,12,Twente,base school and (secondary) special education,,
